"","host.id","tree.id","xcoord","tips","reads","subgraphs","clades","overall.rtt","largest.rtt","max.branch.length","max.pat.distance","global.mean.pat.distance","subgraph.mean.pat.distance","normalised.overall.rtt","normalised.largest.rtt","normalised.max.branch.length","normalised.max.pat.distance","normalised.global.mean.pat.distance","normalised.subgraph.mean.pat.distance","solo.dual.count","prop.gp.1","prop.gp.2","prop.gp.3"
"6610","FSQEFW0259T-fq1","8925_to_9174",9049.5,8,9,1,1,0.0144665254111111,0.0144665254111111,0.0120560241,0.024038391,0.0137216223,0.0137216223,0.0115094046934115,0.0115094046934115,0.00959163699763371,0.0191246731564833,0.0109167681673957,0.0109167681673957,1,1,0,0
"6611","FSQFFW01C6L-fq1","8925_to_9174",9049.5,24,75,1,1,0.00574079660933333,0.00574079660933333,0.0079179033,0.0197748077,0.00814313317934783,0.00814313317934783,0.00456731312887569,0.00456731312887569,0.00629939469314482,0.0157326142999674,0.00647858504858921,0.00647858504858921,1,1,0,0
"6612","FSQGFW007QH-fq1","8925_to_9174",9049.5,54,100,1,36,0.0279648977,0.0279648977,0.0162250927,0.0766551529,0.032760959619427,0.032760959619427,0.0222485576662344,0.0222485576662344,0.0129085010232649,0.0609859763481154,0.0260642505155311,0.0260642505155311,1,1,0,0
"6613","FSQHFY002YP-fq1","8925_to_9174",9049.5,5,5,1,1,0.01963598798,0.01963598798,0.0249403253,0.0475341782,0.02952161346,0.02952161346,0.015622170894139,0.015622170894139,0.0198422419278757,0.0378176568405528,0.023487063192979,0.023487063192979,1,1,0,0
"6614","FSQJFU011GK-fq1","8925_to_9174",9049.5,12,21,1,1,0.00720186412857143,0.00720186412857143,0.0079976178,0.019965264,0.0101391100560606,0.0101391100560606,0.00572972199247153,0.00572972199247153,0.00636281465159098,0.0158841391873067,0.00806656177278137,0.00806656177278137,1,1,0,0
"6615","FSQJFW01KL9-fq1","8925_to_9174",9049.5,3,3,1,1,0.00264317483333333,0.00264317483333333,0.0039645515,0.0079285251,0.00528634966666667,0.00528634966666667,0.00210288012966184,0.00210288012966184,0.00315415252416626,0.00630784527760089,0.00420576025932369,0.00420576025932369,1,1,0,0
"6616","FSQK8U16YHC-fq1","8925_to_9174",9049.5,30,100,1,30,0.006497748687,0.006497748687,0.0122220928,0.0243339889,0.0106710928062069,0.0106710928062069,0.00516953567698617,0.00516953567698617,0.00972375938506896,0.0193598475166658,0.00848980125754701,0.00848980125754701,1,1,0,0
"6617","FSQK8U16YLX-fq1","8925_to_9174",9049.5,36,100,1,32,0.013192013891,0.013192013891,0.0120266587,0.0438458807,0.0208185346320635,0.0208185346320635,0.010495417681706,0.010495417681706,0.00956827421611021,0.0348832888875823,0.0165629916925447,0.0165629916925447,1,1,0,0
"6618","FSQK8U16YR3-fq1","8925_to_9174",9049.5,23,92,1,1,0.00869498078804348,0.00869498078804348,0.0119519271,0.0238801945,0.0118354330458498,0.0118354330458498,0.00691762879109641,0.00691762879109641,0.00950881859678607,0.0189988138027104,0.00941613723927357,0.00941613723927357,1,1,0,0
"6619","FSQK8U16YSD-fq1","8925_to_9174",9049.5,21,100,1,21,0.000917121335,0.000917121335,0.0079668564,0.0160141928,0.0079309383647619,0.0079309383647619,0.000729651405400328,0.000729651405400328,0.00633834122818939,0.0127407114380038,0.006309765243867,0.006309765243867,1,1,0,0
"6620","FSQKFU012WG-fq1","8925_to_9174",9049.5,17,33,1,1,0.0168343738060606,0.0168343738060606,0.0080282879,0.0280235763,0.0128628350279412,0.0128628350279412,0.013393238209453,0.013393238209453,0.00638721543774079,0.0222952416995493,0.0102335266855065,0.0102335266855065,1,1,0,0
"6621","FSQAFY00X4F-fq1","8950_to_9199",9074.5,52,100,1,41,0.027353529496,0.027353529496,0.0163722203,0.0567623504,0.0242365941494721,0.0242365941494721,0.0226175334384604,0.0226175334384604,0.0135375305095907,0.0469345046826716,0.0200402649570411,0.0200402649570411,1,1,0,0
"6622","FSQB8U16YCY-fq1","8950_to_9199",9074.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6623","FSQBFU012VM-fq1","8950_to_9199",9074.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"6624","FSQBFV00K8L-fq1","8950_to_9199",9074.5,49,63,1,1,0.0519077933126984,0.0519077933126984,0.02144532,0.1435968208,0.0566497379130952,0.0566497379130952,0.0429204666673209,0.0429204666673209,0.0177322726220546,0.118734435955533,0.0468413899462889,0.0468413899462889,1,1,0,0
"6625","FSQCFV008QL-fq1","8950_to_9199",9074.5,2,3,1,1,0.0154838889,0.0154838889,0.029275301,0.029275301,0.029275301,0.029275301,0.0128030050017629,0.0128030050017629,0.024206569005485,0.024206569005485,0.024206569005485,0.024206569005485,1,1,0,0
"6626","FSQCFW01MW3-fq1","8950_to_9199",9074.5,51,100,1,46,0.007557147821,0.007557147821,0.0121520817,0.0421327058,0.0153512017124706,0.0153512017124706,0.00624870160049549,0.00624870160049549,0.0100480676264043,0.0348378399366585,0.0126932913027961,0.0126932913027961,1,1,0,0
"6627","FSQCFX0212D-fq1","8950_to_9199",9074.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6628","FSQD8U16YWT-fq1","8950_to_9199",9074.5,39,100,1,32,0.012337080236,0.012337080236,0.0163729589,0.0366054381,0.0162283234947368,0.0162283234947368,0.0102010354755683,0.0102010354755683,0.0135381412282258,0.0302675645706823,0.0134185480285474,0.0134185480285474,1,1,0,0
"6629","FSQDFV008MV-fq1","8950_to_9199",9074.5,30,77,1,1,0.00752443641298701,0.00752443641298701,0.0083288902,0.0207931768,0.0117892191448276,0.0117892191448276,0.00622165385279401,0.00622165385279401,0.0068868243358252,0.017193041637811,0.00974803117310575,0.00974803117310575,1,1,0,0
"6630","FSQEFW0259T-fq1","8950_to_9199",9074.5,8,12,1,1,0.0167181882666667,0.0167181882666667,0.0123084594,0.0285172795,0.0179498828035714,0.0179498828035714,0.0138235975071189,0.0138235975071189,0.0101773700573501,0.0235797915131753,0.0148420361835057,0.0148420361835057,1,1,0,0
"6631","FSQFFW01C6L-fq1","8950_to_9199",9074.5,24,74,1,1,0.00576680653918919,0.00576680653918919,0.0040020044,0.0199068534,0.00840825033478261,0.00840825033478261,0.00476834039835031,0.00476834039835031,0.00330909648610802,0.0164601764644256,0.0069524440395782,0.0069524440395782,1,1,0,0
"6632","FSQGFW007QH-fq1","8950_to_9199",9074.5,57,100,1,49,0.027468674083,0.027468674083,0.024864063,0.0644451268,0.0291087528005013,0.0291087528005013,0.0227127418665761,0.0227127418665761,0.020559093714057,0.0532870835026233,0.02406885699754,0.02406885699754,1,1,0,0
"6633","FSQHFY002YP-fq1","8950_to_9199",9074.5,4,5,1,1,0.01757713932,0.01757713932,0.0253937941,0.0531602523,0.0334675483166667,0.0334675483166667,0.0145338295879043,0.0145338295879043,0.0209971070559694,0.0439560746326381,0.0276729697082122,0.0276729697082122,1,1,0,0
"6634","FSQJFU011GK-fq1","8950_to_9199",9074.5,11,23,1,1,0.00350672136521739,0.00350672136521739,0.0080938477,0.0161535781,0.00909263146181818,0.00909263146181818,0.0028995668638947,0.0028995668638947,0.00669247714549327,0.013356744067743,0.00751833126914548,0.00751833126914548,1,1,0,0
"6635","FSQJFW01KL9-fq1","8950_to_9199",9074.5,3,5,1,1,0.0032328762,0.0032328762,0.0081086006,0.0121354835,0.00809099386666667,0.00809099386666667,0.00267313531025659,0.00267313531025659,0.00670467572517246,0.0100343432423692,0.00669011742548514,0.00669011742548514,1,1,0,0
"6636","FSQK8U16YHC-fq1","8950_to_9199",9074.5,24,100,1,23,0.002212241212,0.002212241212,0.012285761,0.0246966923,0.0117069617710145,0.0117069617710145,0.00182921328648528,0.00182921328648528,0.0101586016632723,0.0204207016135267,0.00968001585891934,0.00968001585891934,1,1,0,0
"6637","FSQK8U16YLX-fq1","8950_to_9199",9074.5,41,100,1,39,0.017476260483,0.017476260483,0.0162538485,0.0527032311,0.0258221013946341,0.0258221013946341,0.0144504169347249,0.0144504169347249,0.0134396536288371,0.0435781821827955,0.0213512571322782,0.0213512571322782,1,1,0,0
"6638","FSQK8U16YR3-fq1","8950_to_9199",9074.5,24,100,1,24,0.011616498714,0.011616498714,0.0207213842,0.0368747101,0.0131823082757246,0.0131823082757246,0.00960521559530913,0.00960521559530913,0.0171336792242193,0.0304902147579253,0.0108999205483115,0.0108999205483115,1,1,0,0
"6639","FSQK8U16YSD-fq1","8950_to_9199",9074.5,23,100,1,22,0.001537023367,0.001537023367,0.0040682488,0.0162032099,0.00795230133201581,0.00795230133201581,0.00127090280630517,0.00127090280630517,0.00336387131625672,0.0133977826070758,0.0065754381465062,0.0065754381465062,1,1,0,0
"6640","FSQKFU012WG-fq1","8950_to_9199",9074.5,17,31,1,1,0.0167428508193548,0.0167428508193548,0.0081476855,0.0324607786,0.0148868873485294,0.0148868873485294,0.0138439899800605,0.0138439899800605,0.00673699345706948,0.0268405123196742,0.0123093684290064,0.0123093684290064,1,1,0,0
"6641","FSQAFY00X4F-fq1","8975_to_9224",9099.5,51,100,1,38,0.024881494057,0.024881494057,0.0165497058,0.0696564849,0.0272063746796863,0.0272063746796863,0.0213422091765165,0.0213422091765165,0.0141955817518136,0.0597481512899113,0.0233363855891601,0.0233363855891601,1,1,0,0
"6642","FSQB8U16YCY-fq1","8975_to_9224",9099.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6643","FSQBFU012VM-fq1","8975_to_9224",9099.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"6644","FSQBFV00K8L-fq1","8975_to_9224",9099.5,59,76,1,1,0.0363856620986842,0.0363856620986842,0.0209141356,0.102766276,0.0412841626467563,0.0412841626467563,0.0312099590867494,0.0312099590867494,0.0179391902953535,0.0881482178545702,0.035411669125091,0.035411669125091,1,1,0,0
"6645","FSQCFV008QL-fq1","8975_to_9224",9099.5,3,6,1,1,0.0109482315333333,0.0109482315333333,0.0169100493,0.0295433562,0.0222321048666667,0.0222321048666667,0.00939089296495031,0.00939089296495031,0.0145046679479552,0.0253409415990978,0.019069684135996,0.019069684135996,1,1,0,0
"6646","FSQCFW01MW3-fq1","8975_to_9224",9099.5,52,100,1,51,0.006477233476,0.006477233476,0.0081417215,0.0324875795,0.0155456685160633,0.0155456685160633,0.00555587503761801,0.00555587503761801,0.00698359684156734,0.0278663618727769,0.0133343644275763,0.0133343644275763,1,1,0,0
"6647","FSQCFX0212D-fq1","8975_to_9224",9099.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6648","FSQD8U16YWT-fq1","8975_to_9224",9099.5,40,100,1,35,0.009610770791,0.009610770791,0.0082592077,0.032613457,0.0171833305379487,0.0171833305379487,0.00824368022672542,0.00824368022672542,0.00708437113791827,0.0279743338430076,0.0147390761121498,0.0147390761121498,1,1,0,0
"6649","FSQDFV008MV-fq1","8975_to_9224",9099.5,27,85,1,1,0.00463813874470588,0.00463813874470588,0.0084489219,0.021006967,0.0110214077737892,0.0110214077737892,0.00397838357505586,0.00397838357505586,0.00724709931376173,0.0180188168303361,0.00945366020179637,0.00945366020179637,1,1,0,0
"6650","FSQEFW0259T-fq1","8975_to_9224",9099.5,11,15,1,1,0.02458431466,0.02458431466,0.0127421436,0.0449752136,0.0244794198727273,0.0244794198727273,0.021087302263001,0.021087302263001,0.0109296288014467,0.0385776840494699,0.0209973283053933,0.0209973283053933,1,1,0,0
"6651","FSQFFW01C6L-fq1","8975_to_9224",9099.5,25,91,1,1,0.00351098816923077,0.00351098816923077,0.0080131126,0.0279737361,0.0110820721373333,0.0110820721373333,0.00301156529235498,0.00301156529235498,0.00687328200116934,0.023994593167403,0.00950569532208913,0.00950569532208913,1,1,0,0
"6652","FSQGFW007QH-fq1","8975_to_9224",9099.5,65,100,1,63,0.019383697153,0.019383697153,0.0253976138,0.0782148325,0.0267843480860577,0.0267843480860577,0.0166264500960379,0.0166264500960379,0.0217849131190532,0.0670891109712754,0.0229743904525883,0.0229743904525883,1,1,0,0
"6653","FSQHFY002YP-fq1","8975_to_9224",9099.5,4,5,1,1,0.01675787384,0.01675787384,0.0214776764,0.0463442867,0.0307048929333333,0.0307048929333333,0.0143741387887571,0.0143741387887571,0.0184225698546979,0.0397520124242534,0.0263372547574724,0.0263372547574724,1,1,0,0
"6654","FSQJFU011GK-fq1","8975_to_9224",9099.5,11,25,1,5,0.010375411168,0.010375411168,0.004058527,0.0243113969,0.01090603044,0.01090603044,0.00889955381829351,0.00889955381829351,0.00348121909335953,0.0208532058735895,0.00935469479456173,0.00935469479456173,1,1,0,0
"6655","FSQJFW01KL9-fq1","8975_to_9224",9099.5,5,7,1,1,0.00636796702857143,0.00636796702857143,0.0081555542,0.0122039036,0.00811960872,0.00811960872,0.00546215126959776,0.00546215126959776,0.00699546189983915,0.0104679511127656,0.00696462950885198,0.00696462950885198,1,1,0,0
"6656","FSQK8U16YHC-fq1","8975_to_9224",9099.5,26,100,1,26,0.006138762714,0.006138762714,0.0082731613,0.0245294022,0.0109912219369231,0.0109912219369231,0.00526555027712773,0.00526555027712773,0.00709633989868815,0.0210402008628587,0.00942776816962625,0.00942776816962625,1,1,0,0
"6657","FSQK8U16YLX-fq1","8975_to_9224",9099.5,28,100,1,27,0.013859077323,0.013859077323,0.0162806217,0.0528718087,0.0242422179550265,0.0242422179550265,0.0118876835347341,0.0118876835347341,0.0139647737008534,0.0453510226609044,0.0207938673342376,0.0207938673342376,1,1,0,0
"6658","FSQK8U16YR3-fq1","8975_to_9224",9099.5,17,100,1,17,0.007396232689,0.007396232689,0.008166102,0.0202926046,0.0101293021441176,0.0101293021441176,0.0063441505885945,0.0063441505885945,0.00700450932092393,0.0174060693910661,0.00868845273827425,0.00868845273827425,1,1,0,0
"6659","FSQK8U16YSD-fq1","8975_to_9224",9099.5,24,100,1,22,0.001501873797,0.001501873797,0.0080903632,0.0202614459,0.00852272412536232,0.00852272412536232,0.00128823874719394,0.00128823874719394,0.00693954403754202,0.0173793428813338,0.00731040349186963,0.00731040349186963,1,1,0,0
"6660","FSQKFU012WG-fq1","8975_to_9224",9099.5,18,33,1,1,0.0229002755030303,0.0229002755030303,0.0082589232,0.0409273408,0.0212137640660131,0.0212137640660131,0.0196428103901594,0.0196428103901594,0.00708412710681239,0.0351056036422555,0.0181961979084109,0.0181961979084109,1,1,0,0
"6661","FSQAFY00X4F-fq1","900_to_1149",1024.5,54,100,1,50,0.01228907956,0.01228907956,0.0197546372,0.0436100148,0.0166285341849057,0.0166285341849057,0.0112739649215028,0.0112739649215028,0.0181228452255064,0.0400076974586222,0.0152549676467907,0.0152549676467907,1,1,0,0
"6662","FSQB8U16YCY-fq1","900_to_1149",1024.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"6663","FSQBFU012VM-fq1","900_to_1149",1024.5,4,5,1,1,0.0058165174,0.0058165174,0.0041871317,0.0083387351,0.0062439264,0.0062439264,0.0053360557080575,0.0053360557080575,0.00384126212846428,0.00764993070051409,0.00572815944940024,0.00572815944940024,1,1,0,0
"6664","FSQBFV00K8L-fq1","900_to_1149",1024.5,22,22,2,1,0.0713525230363636,0.0419340632352941,0.0784038772,0.1937246835,0.0768914820103896,0.0438693223,0.0654585917395334,0.0384701844936861,0.071927483010177,0.17772244662791,0.0705400161757515,0.0402455853854282,2,0.772727272727273,0.227272727272727,0
"6665","FSQCFV008QL-fq1","900_to_1149",1024.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"6666","FSQCFW01MW3-fq1","900_to_1149",1024.5,76,100,1,71,0.077314646775,0.077314646775,0.0297483564,0.1415748311,0.0552805740346667,0.0552805740346667,0.0709282262682113,0.0709282262682113,0.027291053401396,0.129880327635301,0.050714233679139,0.050714233679139,1,1,0,0
"6667","FSQCFX0212D-fq1","900_to_1149",1024.5,7,10,1,1,0.01412960941,0.01412960941,0.016209645,0.0363633826,0.0195862006190476,0.0195862006190476,0.0129624615143167,0.0129624615143167,0.014870679958395,0.0333596587000683,0.0179683220087038,0.0179683220087038,1,1,0,0
"6668","FSQD8U16YWT-fq1","900_to_1149",1024.5,47,100,1,1,0.012622589279,0.012622589279,0.0134938128,0.0509140175,0.0242319652094357,0.0242319652094357,0.0115799257426228,0.0115799257426228,0.0123791836013246,0.0467083677427002,0.0222303325823903,0.0222303325823903,1,1,0,0
"6669","FSQDFV008MV-fq1","900_to_1149",1024.5,36,100,1,33,0.007295359218,0.007295359218,0.0130131315,0.0386937173,0.0134970557019048,0.0134970557019048,0.00669274077948065,0.00669274077948065,0.0119382080109101,0.0354975008008449,0.0123821586298562,0.0123821586298562,1,1,0,0
"6670","FSQEFW0259T-fq1","900_to_1149",1024.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"6671","FSQFFW01C6L-fq1","900_to_1149",1024.5,22,33,1,1,0.0252528562515151,0.0252528562515151,0.0128437492,0.0633232674,0.0319333909506493,0.0319333909506493,0.0231668949783685,0.0231668949783685,0.0117828171942749,0.0580925765755676,0.0292955975786893,0.0292955975786893,1,1,0,0
"6672","FSQGFW007QH-fq1","900_to_1149",1024.5,53,100,1,21,0.021848728361,0.021848728361,0.0250231329,0.0795103843,0.0263767671878084,0.0263767671878084,0.0200439582084826,0.0200439582084826,0.0229561474611124,0.0729425893222395,0.0241979675179187,0.0241979675179187,1,1,0,0
"6673","FSQHFY002YP-fq1","900_to_1149",1024.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"6674","FSQJFU011GK-fq1","900_to_1149",1024.5,6,15,1,1,0.00302717005333333,0.00302717005333333,0.0082714365,0.0206374658,0.0112792353866667,0.0112792353866667,0.00277711677478177,0.00277711677478177,0.00758819116567246,0.0189327495490569,0.0103475368899518,0.0103475368899518,1,1,0,0
"6675","FSQJFW01KL9-fq1","900_to_1149",1024.5,10,19,1,1,0.0117274069894737,0.0117274069894737,0.0126112254,0.0291923965,0.0145081060266667,0.0145081060266667,0.0107586881811605,0.0107586881811605,0.0115695005539345,0.0267810174479496,0.013309693181129,0.013309693181129,1,1,0,0
"6676","FSQK8U16YHC-fq1","900_to_1149",1024.5,26,100,1,25,0.001383385182,0.001383385182,0.0084887974,0.0168862511,0.00868068566923077,0.00868068566923077,0.00126911343837006,0.00126911343837006,0.00778759740679425,0.0154913963757501,0.00796363513245086,0.00796363513245086,1,1,0,0
"6677","FSQK8U16YLX-fq1","900_to_1149",1024.5,26,100,1,25,0.007054994098,0.007054994098,0.0084292888,0.0250931799,0.0102492493436923,0.0102492493436923,0.00647223053556839,0.00647223053556839,0.00773300439470965,0.0230204083699137,0.00940263076728936,0.00940263076728936,1,1,0,0
"6678","FSQK8U16YR3-fq1","900_to_1149",1024.5,20,74,1,1,0.00934776066216216,0.00934776066216216,0.0128335931,0.0299173822,0.0106781044689474,0.0106781044689474,0.00857560774061911,0.00857560774061911,0.0117735000184375,0.0274461171659949,0.00979606117962629,0.00979606117962629,1,1,0,0
"6679","FSQK8U16YSD-fq1","900_to_1149",1024.5,23,100,1,19,0.001124799379,0.001124799379,0.0043088442,0.0166288059,0.00776695633833992,0.00776695633833992,0.00103188759423852,0.00103188759423852,0.00395292081281154,0.0152552169174075,0.00712538257057945,0.00712538257057945,1,1,0,0
"6680","FSQKFU012WG-fq1","900_to_1149",1024.5,7,16,1,1,0.00591361813125,0.00591361813125,0.0082323957,0.0206258342,0.0121666835238095,0.0121666835238095,0.00542513562918747,0.00542513562918747,0.00755237525223822,0.018922078753922,0.0111616791630939,0.0111616791630939,1,1,0,0
"6681","FSQAFY00X4F-fq1","9000_to_9249",9124.5,52,100,1,42,0.031261313442,0.031261313442,0.0247370655,0.0818588664,0.0289439289633484,0.0289439289633484,0.0277354162195308,0.0277354162195308,0.0219470243617634,0.0726261785217466,0.0256794046199117,0.0256794046199117,1,1,0,0
"6682","FSQB8U16YCY-fq1","9000_to_9249",9124.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6683","FSQBFU012VM-fq1","9000_to_9249",9124.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"6684","FSQBFV00K8L-fq1","9000_to_9249",9124.5,75,100,1,9,0.048721760967,0.048721760967,0.016548204,0.1278859616,0.0496223241953153,0.0496223241953153,0.0432265369104013,0.0432265369104013,0.014681767177737,0.113461975300294,0.0440255275227334,0.0440255275227334,1,1,0,0
"6685","FSQCFV008QL-fq1","9000_to_9249",9124.5,4,8,1,1,0.0035864087625,0.0035864087625,0.0164834427,0.0205543237,0.01230868825,0.01230868825,0.0031819053267183,0.0031819053267183,0.0146243101673734,0.0182360451357285,0.010920417415077,0.010920417415077,1,1,0,0
"6686","FSQCFW01MW3-fq1","9000_to_9249",9124.5,45,100,1,37,0.009509616031,0.009509616031,0.0213220557,0.0501120138,0.0173457983618182,0.0173457983618182,0.00843704661344626,0.00843704661344626,0.0189171862721864,0.0444599860757787,0.0153894025635765,0.0153894025635765,1,1,0,0
"6687","FSQCFX0212D-fq1","9000_to_9249",9124.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"6688","FSQD8U16YWT-fq1","9000_to_9249",9124.5,44,100,1,42,0.007918968799,0.007918968799,0.0121887786,0.0284356494,0.0118372163961945,0.0118372163961945,0.00702580510819675,0.00702580510819675,0.0108140321201131,0.0252284528302019,0.0105021218714381,0.0105021218714381,1,1,0,0
"6689","FSQDFV008MV-fq1","9000_to_9249",9124.5,24,79,1,1,0.00399688856962025,0.00399688856962025,0.0081317315,0.0202791131,0.00983338136884058,0.00983338136884058,0.00354608798722344,0.00354608798722344,0.00721457075552552,0.0179918749554451,0.00872429514569766,0.00872429514569766,1,1,0,0
"6690","FSQEFW0259T-fq1","9000_to_9249",9124.5,14,20,1,11,0.017025760375,0.017025760375,0.0122227706,0.0527033139,0.0215644660263736,0.0215644660263736,0.0151054609823332,0.0151054609823332,0.0108441902345469,0.0467590189349244,0.0191322556521202,0.0191322556521202,1,1,0,0
"6691","FSQFFW01C6L-fq1","9000_to_9249",9124.5,28,100,1,27,0.039229400298,0.039229400298,0.0421202559,0.0543909988,0.0136602563013228,0.0136602563013228,0.0348047994632822,0.0348047994632822,0.0373696015948622,0.0482563534354649,0.0121195449732331,0.0121195449732331,1,1,0,0
"6692","FSQGFW007QH-fq1","9000_to_9249",9124.5,57,100,1,54,0.015434828318,0.015434828318,0.0287528662,0.0814931214,0.0294942604898496,0.0294942604898496,0.0136939667768912,0.0136939667768912,0.0255098914203031,0.0723016851243712,0.0261676654210632,0.0261676654210632,1,1,0,0
"6693","FSQHFY002YP-fq1","9000_to_9249",9124.5,5,6,1,1,0.0180952378,0.0180952378,0.0211967867,0.0458035768,0.02583469274,0.02583469274,0.0160543143174562,0.0160543143174562,0.0188060460969392,0.0406374885446903,0.0229208525539722,0.0229208525539722,1,1,0,0
"6694","FSQJFU011GK-fq1","9000_to_9249",9124.5,10,21,1,1,0.0061774343,0.0061774343,0.0040566044,0.020256803,0.0102636658222222,0.0102636658222222,0.00548069459068591,0.00548069459068591,0.00359906859578137,0.0179720811642934,0.00910604872842779,0.00910604872842779,1,1,0,0
"6695","FSQJFW01KL9-fq1","9000_to_9249",9124.5,7,10,1,1,0.01276529265,0.01276529265,0.0123194597,0.0245145478,0.0124133931809524,0.0124133931809524,0.011325522373484,0.011325522373484,0.0109299739760831,0.0217496039610767,0.0110133128989981,0.0110133128989981,1,1,0,0
"6696","FSQK8U16YHC-fq1","9000_to_9249",9124.5,42,100,1,42,0.010119867756,0.010119867756,0.0122359548,0.0323396256,0.0132794121850174,0.0132794121850174,0.0089784693410282,0.0089784693410282,0.010855887416599,0.0286921078368616,0.0117816554568478,0.0117816554568478,1,1,0,0
"6697","FSQK8U16YLX-fq1","9000_to_9249",9124.5,21,100,1,21,0.014002783331,0.014002783331,0.0122694108,0.0483110673,0.0211754076609524,0.0211754076609524,0.0124234391059017,0.0124234391059017,0.0108855699853357,0.0428621645108185,0.0187870783543502,0.0187870783543502,1,1,0,0
"6698","FSQK8U16YR3-fq1","9000_to_9249",9124.5,27,100,1,26,0.011355086,0.011355086,0.0121128929,0.0243667489,0.0106906611749288,0.0106906611749288,0.0100743699397942,0.0100743699397942,0.0107467054072251,0.0216184749854534,0.00948488418117017,0.00948488418117017,1,1,0,0
"6699","FSQK8U16YSD-fq1","9000_to_9249",9124.5,32,100,1,28,0.00150684248,0.00150684248,0.0041077805,0.0163148993,0.00831252459012097,0.00831252459012097,0.0013368889134364,0.0013368889134364,0.0036444726520321,0.0144747764198958,0.00737497257656299,0.00737497257656299,1,1,0,0
"6700","FSQKFU012WG-fq1","9000_to_9249",9124.5,22,47,1,1,0.0195517476851064,0.0195517476851064,0.0125534989,0.0370788865,0.0208147782177489,0.0208147782177489,0.0173465475425968,0.0173465475425968,0.0111376163912276,0.0328968375542589,0.0184671235409729,0.0184671235409729,1,1,0,0
"6701","FSQAFY00X4F-fq1","9025_to_9274",9149.5,41,79,1,1,0.0296748704,0.0296748704,0.0247799857,0.0780043808,0.0306706008587805,0.0306706008587805,0.027043691304864,0.027043691304864,0.0225828209113171,0.0710879733035755,0.0279511334195939,0.0279511334195939,1,1,0,0
"6702","FSQB8U16YCY-fq1","9025_to_9274",9149.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6703","FSQBFU012VM-fq1","9025_to_9274",9149.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"6704","FSQBFV00K8L-fq1","9025_to_9274",9149.5,50,67,1,1,0.0350470809119403,0.0350470809119403,0.0165461751,0.1312845244,0.0467186336360816,0.0467186336360816,0.0319395645050266,0.0319395645050266,0.0150790768636559,0.119643931148541,0.042576236701584,0.042576236701584,1,1,0,0
"6705","FSQCFV008QL-fq1","9025_to_9274",9149.5,6,9,1,1,0.00677377806666667,0.00677377806666667,0.0122340134,0.024465934,0.0149141636333333,0.0149141636333333,0.00617316808913821,0.00617316808913821,0.0111492612216824,0.0222966152054763,0.0135917708125895,0.0135917708125895,1,1,0,0
"6706","FSQCFW01MW3-fq1","9025_to_9274",9149.5,36,100,1,36,0.007309763048,0.007309763048,0.0081404475,0.0323414081,0.0123324007046032,0.0123324007046032,0.00666162893779021,0.00666162893779021,0.00741865916534726,0.0294737953437205,0.0112389248278967,0.0112389248278967,1,1,0,0
"6707","FSQCFX0212D-fq1","9025_to_9274",9149.5,2,3,1,1,0.0041355236,0.0041355236,0.0081965529,0.0081965529,0.0081965529,0.0081965529,0.00376883949667999,0.00376883949667999,0.00746978987283423,0.00746978987283423,0.00746978987283423,0.00746978987283423,1,1,0,0
"6708","FSQD8U16YWT-fq1","9025_to_9274",9149.5,40,100,1,39,0.008467485476,0.008467485476,0.0081679142,0.03233235,0.0128175837,0.0128175837,0.00771669969420873,0.00771669969420873,0.00744369047790064,0.0294655403974678,0.011681088145782,0.011681088145782,1,1,0,0
